age,age-ch,education-num,education-ch,capital-gain,capital-gain-ch,capital-loss,capital-loss-ch,hours-per-week,hpwch
26,1,9,1,0,1,0,1,30,1
54,0,10,0,0,0,0,0,40,0
24,0,10,0,0,0,0,1,45,0
42,0,10,0,0,1,0,1,50,0
20,1,10,1,0,0,0,1,20,0
23,1,13,0,0,1,0,0,20,1
25,1,12,0,0,0,0,1,45,0
35,1,14,0,0,1,0,1,60,1
31,1,14,1,0,1,1902,1,40,0
30,1,13,1,0,1,0,1,40,0
19,1,9,0,0,0,0,1,20,1
36,1,13,0,0,1,0,1,50,1
31,1,13,0,0,1,1380,1,40,1
21,1,10,1,0,0,0,1,30,1
31,1,10,1,0,0,0,0,40,1
46,1,16,1,25236,1,0,1,65,0
44,1,13,1,0,1,0,1,50,1
40,1,8,1,0,0,0,0,40,0
45,1,10,1,0,0,0,0,40,0
60,1,9,1,0,0,0,1,35,0
18,1,7,0,0,1,0,0,25,1
28,0,13,0,0,1,0,1,40,0
36,1,10,1,0,1,0,0,40,0
36,0,13,0,0,1,0,1,40,0
40,0,11,0,4386,1,0,1,40,1
36,0,13,0,0,1,0,1,35,1
31,1,9,0,0,0,0,0,40,0
33,1,9,0,0,1,0,0,40,1
19,0,9,0,0,0,0,1,40,1
22,1,10,1,0,0,0,0,15,0
34,0,13,0,0,0,0,0,45,0
33,0,9,0,0,0,0,1,40,0
41,0,9,1,0,1,2051,1,60,1
29,0,13,1,4650,0,0,0,40,0
50,1,9,1,0,0,0,1,42,0
42,1,13,0,7298,0,0,0,45,0
43,1,13,0,0,0,0,1,40,1
44,0,9,0,0,1,0,0,40,1
20,1,10,0,0,0,0,1,20,1
31,1,9,1,0,0,0,0,40,0
65,1,7,0,9386,1,0,1,59,0
23,1,10,1,0,0,0,0,24,0
55,1,10,1,0,1,0,0,40,0
26,1,11,1,0,1,2377,1,45,1
25,0,11,1,0,0,0,1,15,1
45,1,10,0,0,0,0,1,40,0
35,1,10,1,2407,1,0,0,40,0
36,0,10,0,0,1,0,1,36,0
43,0,13,1,0,1,0,1,50,1
56,0,9,1,594,1,0,1,20,0
42,0,13,0,0,0,0,1,40,1
19,1,10,0,0,0,0,0,25,0
55,1,9,0,0,0,0,0,72,0
42,1,14,0,14084,0,0,1,50,1
26,0,11,1,0,0,0,0,40,1
17,1,8,1,0,0,0,0,20,0
42,0,13,1,0,0,0,0,40,0
55,1,9,0,7688,1,0,1,40,1
32,0,10,1,0,1,0,0,40,1
29,1,7,0,0,1,0,1,40,0
46,0,13,0,0,0,0,0,37,1
29,0,13,1,7688,1,0,1,40,0
22,1,13,0,0,1,0,0,20,1
58,0,6,1,0,1,0,0,40,1
23,0,9,1,0,1,0,0,50,1
39,1,9,1,0,1,0,0,40,1
27,1,11,1,0,1,0,1,38,1
54,0,9,0,0,1,0,0,40,0
33,1,13,0,0,0,0,1,45,0
46,1,9,0,0,0,0,1,40,1
37,1,9,1,0,0,0,0,40,1
36,0,9,0,0,1,0,1,18,1
59,1,9,1,0,1,0,1,38,1
34,1,9,0,0,0,0,1,40,1
53,1,16,0,0,0,0,1,70,1
51,1,13,0,0,1,0,0,55,0
32,1,6,0,0,0,0,1,42,1
31,1,10,0,0,0,0,0,40,0
22,0,10,0,0,1,0,1,30,0
47,1,13,0,0,0,0,1,50,0
32,0,9,1,0,0,0,1,40,1
26,1,10,0,0,0,0,0,38,1
37,1,3,1,0,0,0,0,32,1
31,0,9,0,0,1,0,0,55,1
37,1,11,0,0,0,0,1,24,1
55,1,9,0,0,0,0,1,38,1
23,1,11,1,0,0,0,0,56,0
36,1,10,1,0,1,0,1,40,0
34,1,14,0,0,0,0,0,40,0
43,1,13,0,0,1,0,0,50,0
54,1,10,0,0,0,0,0,40,0
43,0,10,1,0,1,0,0,40,0
28,0,11,1,0,1,1669,0,42,1
40,1,11,1,0,1,0,1,50,1
41,1,10,1,0,0,0,0,60,1
40,1,13,1,0,1,0,1,55,1
42,1,10,1,0,0,0,1,38,1
61,0,9,1,0,0,2352,1,50,0
18,0,8,0,0,0,0,1,30,1
59,1,9,0,0,0,0,0,16,0
21,1,9,1,1055,1,0,0,40,0
48,1,11,1,0,1,0,0,50,0
41,0,13,0,0,0,0,1,40,0
18,0,10,0,0,0,0,0,33,1
23,0,9,1,2463,1,0,0,40,0
60,0,9,1,0,0,0,1,60,0
22,0,10,1,0,1,0,0,20,1
61,0,9,1,0,1,0,0,40,0
25,0,9,0,0,1,0,1,40,1
46,0,14,1,0,0,0,0,35,1
43,0,13,0,0,0,1902,0,40,1
43,0,12,0,0,1,0,1,40,1
24,0,9,1,0,1,1721,1,30,1
68,1,7,1,0,1,0,1,20,1
31,1,9,0,0,0,0,0,38,1
17,1,7,1,0,1,0,0,20,1
32,0,9,1,5178,0,0,1,48,1
50,0,14,1,0,1,0,0,40,0
33,0,13,1,3103,1,0,1,47,0
64,1,13,1,0,1,0,0,40,0
20,1,9,1,0,1,0,1,30,1
30,0,9,0,0,0,0,1,36,0
22,0,10,0,0,1,0,1,40,1
43,0,10,1,0,0,0,0,45,0
22,1,10,0,0,1,0,0,40,1
17,1,6,1,0,1,0,0,20,1
47,0,9,1,0,0,0,0,75,1
41,1,11,1,0,1,0,1,60,0
56,1,10,1,0,1,0,0,50,0
64,1,9,1,0,0,0,0,45,0
47,1,9,1,0,1,0,0,50,1
48,1,11,1,0,0,0,0,40,1
31,0,14,1,0,0,0,1,46,0
29,1,11,1,0,1,0,0,40,1
30,1,9,0,0,1,0,1,40,0
32,0,9,1,0,1,1672,0,60,1
57,1,9,0,0,0,653,1,42,0
62,1,9,1,0,0,0,1,40,0
39,0,9,0,0,1,0,1,24,0
43,1,10,0,0,1,0,1,25,0
24,0,13,1,0,1,0,0,40,1
42,1,7,0,0,1,0,0,15,1
53,1,10,1,4386,0,0,1,40,1
26,1,10,0,0,1,0,0,40,1
73,0,9,1,0,0,0,1,40,0
72,1,7,0,0,0,0,1,24,0
55,0,9,0,0,1,0,1,40,1
25,0,9,1,0,1,0,0,40,0
41,0,13,1,0,0,0,0,50,0
24,0,13,0,0,1,0,0,50,1
63,0,9,0,0,0,0,1,6,1
17,0,7,1,0,0,0,1,20,1
35,0,10,1,0,0,0,0,50,0
51,1,10,0,0,0,0,0,40,0
62,1,13,0,0,0,0,0,48,0
55,1,9,0,4386,1,0,0,40,0
43,1,10,0,0,1,0,0,40,0
40,0,9,0,0,1,0,0,50,0
37,1,13,0,0,1,0,0,45,0
39,1,13,1,0,1,0,1,40,1
31,0,9,0,0,1,0,0,18,0
61,1,14,0,0,1,0,0,40,1
26,1,11,1,0,0,0,1,55,1
46,1,9,1,0,1,0,0,50,1
26,1,13,1,0,0,0,1,40,1
48,0,16,0,0,1,0,1,50,0
34,1,9,1,0,0,0,0,40,1
34,0,9,1,0,1,0,1,40,1
59,1,9,0,0,0,0,1,40,0
34,0,13,0,0,1,0,1,40,0
49,1,13,1,0,1,0,1,56,0
18,1,7,1,0,0,0,1,20,0
43,1,9,1,0,0,0,0,40,0
48,1,7,1,0,0,0,0,50,1
28,1,10,1,0,0,0,1,70,1
33,0,9,0,0,1,0,0,40,0
24,1,10,0,0,0,0,1,15,1
21,1,6,1,0,1,0,0,40,0
17,0,7,0,0,1,0,1,28,0
39,1,10,1,0,1,0,1,50,0
29,0,13,1,0,0,0,1,40,0
44,0,13,0,0,0,0,1,40,1
24,1,10,1,0,0,0,0,50,1
71,1,14,0,10605,1,0,1,40,1
51,1,13,1,0,1,2415,1,40,1
55,1,3,1,0,0,0,1,25,1
41,1,13,1,0,0,0,0,60,1
23,0,9,0,0,1,0,0,7,0
38,0,11,1,0,1,0,0,40,0
39,1,9,1,0,1,0,1,40,0
19,0,9,1,0,0,0,0,30,0
49,1,5,1,0,1,0,1,40,0
32,1,13,1,0,1,0,0,40,0
27,1,9,1,0,1,0,1,70,1
38,1,13,1,0,0,0,0,50,1
33,0,10,1,0,1,0,1,60,0
63,1,10,1,0,1,0,1,15,0
23,1,13,0,0,0,0,1,28,0
33,1,10,0,0,0,0,0,60,0
54,0,9,1,0,1,0,1,40,0
29,1,11,0,2174,0,0,1,45,0
48,0,10,1,0,1,0,0,30,0
35,0,13,1,0,1,0,0,40,1
28,0,11,1,0,1,0,1,40,1
37,0,13,0,7688,1,0,1,50,0
42,0,15,0,0,1,0,1,65,1
40,0,14,0,0,0,0,0,40,1
47,1,10,0,0,1,0,1,55,0
22,1,13,0,0,1,0,1,50,1
30,1,13,0,0,0,0,1,45,0
28,1,9,0,0,0,0,1,40,0
63,0,4,0,0,0,0,1,55,1
51,0,5,0,0,0,0,0,20,0
22,0,9,1,0,1,0,1,40,1
27,0,12,0,0,0,0,1,40,1
35,0,9,1,0,0,0,0,45,0
46,0,9,0,0,0,0,0,38,0
37,1,10,0,0,1,0,0,52,1
24,1,13,0,0,1,0,0,15,1
37,0,9,1,0,0,0,1,10,1
53,0,10,0,0,1,0,1,40,0
27,0,9,1,0,1,0,1,30,0
38,0,10,0,0,1,0,1,44,0
53,0,6,0,0,0,0,1,60,0
34,1,10,0,0,0,0,0,40,0
23,1,9,1,0,1,0,0,40,0
39,1,13,0,15024,0,0,1,45,1
43,1,14,1,0,0,0,1,50,0
67,0,9,1,0,0,0,0,40,0
81,1,9,0,0,1,0,0,30,1
21,1,10,1,0,1,0,0,20,1
23,1,10,1,0,0,0,0,25,0
25,1,10,0,0,0,0,1,40,1
42,0,3,1,0,1,0,0,38,0
38,0,10,1,0,0,0,0,40,0
64,0,9,0,0,1,0,0,5,0
32,0,9,0,0,0,0,1,40,1
37,0,9,0,0,0,0,1,40,0
51,0,14,0,0,0,0,0,60,1
22,1,10,1,0,1,0,1,42,1
33,0,2,1,0,1,0,0,40,0
42,1,9,1,0,1,0,1,55,0
19,0,10,0,0,0,0,0,10,0
51,0,1,0,0,0,0,0,40,1
23,0,9,0,0,0,0,1,40,0
37,0,7,0,3103,1,0,1,44,1
37,0,9,0,0,1,0,1,99,1
47,0,14,0,0,0,0,0,25,1
41,1,15,0,0,1,2415,0,40,1
33,0,9,0,0,1,0,1,30,1
31,1,13,0,0,1,0,1,40,1
31,0,12,1,0,1,0,1,40,0
35,0,9,1,0,0,0,0,40,1
38,1,9,0,0,0,0,1,40,1
18,1,9,0,0,0,0,0,45,0
20,1,9,1,0,1,0,1,40,1
54,0,10,1,0,0,0,0,35,0
40,0,10,1,0,0,0,1,40,0
36,0,13,0,0,0,1977,0,45,0
43,0,10,1,0,1,0,1,35,1
44,0,10,0,0,1,0,0,40,0
44,0,9,0,0,1,0,0,40,1
43,1,14,0,0,0,0,1,43,1
51,1,4,1,0,1,0,0,40,0
18,0,9,1,0,0,0,0,20,0
51,1,10,1,0,0,0,1,40,0
41,1,6,0,0,1,0,1,30,1
44,0,10,1,0,1,0,0,70,1
33,0,6,1,0,1,0,0,40,0
33,1,13,0,0,1,0,1,40,1
42,1,12,1,0,0,0,0,40,1
25,1,10,1,0,1,0,0,45,1
32,0,9,1,0,0,0,1,38,0
32,1,13,0,0,1,0,1,70,0
36,1,6,1,0,0,0,1,40,1
28,1,9,0,0,0,0,0,40,0
20,0,9,0,0,1,0,0,20,1
35,1,10,0,0,0,0,0,60,1
55,1,9,0,0,0,0,1,20,0
48,1,13,0,0,0,0,1,40,1
36,0,11,1,0,1,0,1,20,1
34,0,9,1,0,1,0,1,35,1
28,0,13,0,0,1,0,1,35,0
67,0,13,0,0,0,2392,0,40,0
37,0,9,0,0,0,0,1,40,0
44,0,9,1,0,0,0,0,70,0
25,0,10,1,0,1,0,0,40,0
21,1,10,0,4101,0,0,0,40,1
40,0,14,0,0,0,0,1,35,0
78,1,9,0,2964,0,0,0,40,0
34,1,9,0,0,0,0,1,40,1
49,0,9,0,0,1,0,0,44,1
22,1,12,1,0,1,0,1,40,1
23,1,9,1,0,1,0,0,40,0
60,0,9,1,0,0,0,0,42,0
45,0,9,0,0,0,0,1,40,1
63,1,11,0,0,1,0,0,20,1
41,1,9,0,0,0,0,1,35,0
47,1,9,0,0,0,0,1,40,0
44,1,9,0,0,1,0,1,40,0
51,1,10,0,3325,0,0,0,40,0
46,0,13,1,0,1,1504,1,40,0
41,1,11,0,0,0,0,1,40,0
50,1,9,0,0,0,0,1,30,1
47,1,9,0,0,0,0,0,50,1
35,0,9,0,0,1,0,0,45,0
56,1,9,1,0,0,0,1,55,1
45,1,14,1,0,1,0,1,45,0
48,1,13,1,0,1,0,1,58,0
40,0,10,1,2580,1,0,1,40,0
39,1,13,0,15024,0,0,1,50,1
20,0,10,1,0,1,0,0,40,0
50,0,16,0,0,0,1902,0,65,0
38,1,9,0,0,0,0,1,40,1
23,1,13,1,0,0,0,0,60,0
31,1,9,0,0,1,0,1,16,0
58,0,13,1,0,1,0,1,40,0
66,0,9,0,0,1,0,0,40,1
39,1,9,0,0,0,0,0,40,1
54,0,9,0,15024,1,0,0,52,1
26,0,10,0,0,0,0,1,50,1
51,1,9,0,0,0,0,1,40,0
34,0,11,0,0,1,0,0,40,0
50,0,9,1,3103,0,0,1,40,1
42,1,10,1,0,1,0,1,44,0
38,0,14,0,0,0,0,1,25,1
48,0,4,0,0,0,0,0,40,1
33,1,11,1,0,0,0,1,40,0
51,1,9,0,0,0,0,1,32,1
22,0,9,1,0,0,0,0,40,1
19,0,9,1,0,0,0,1,30,0
41,0,10,1,0,1,0,0,50,1
48,0,14,1,0,0,0,1,35,0
42,0,9,1,0,1,0,0,30,0
34,0,10,0,0,1,0,1,40,0
23,0,9,1,0,0,0,1,40,0
56,0,9,1,0,0,0,0,50,1
30,1,13,0,0,0,0,1,45,0
45,0,9,0,0,1,0,1,55,0
48,1,6,1,0,1,0,0,40,1
48,1,14,1,0,0,0,1,50,1
31,0,11,1,0,0,0,1,40,1
20,0,12,1,0,0,1719,1,20,1
27,1,10,1,0,0,0,0,40,0
32,0,9,0,0,0,0,1,40,1
76,1,4,1,0,0,0,0,2,0
19,0,9,0,0,1,2001,0,40,1
66,0,5,0,1409,0,0,1,1,0
37,0,9,0,0,1,0,1,75,1
34,1,9,1,0,1,0,1,30,0
34,1,7,1,0,0,0,0,8,0
90,1,9,0,0,1,0,1,40,1
23,1,10,1,0,1,0,1,40,0
43,0,10,0,0,1,0,1,40,0
44,0,13,1,7688,1,0,1,60,0
24,1,10,1,0,0,0,0,37,1
28,0,15,0,0,0,0,0,55,0
64,1,12,1,0,0,0,1,20,0
23,1,10,0,0,0,0,1,40,0
20,1,10,1,0,0,0,1,50,1
36,1,13,1,0,0,1902,0,50,0
61,1,9,1,0,1,0,0,40,0
53,1,13,1,0,1,0,0,40,0
30,1,13,1,7298,0,0,0,40,1
52,1,10,1,0,0,0,1,55,1
38,1,10,1,0,0,0,0,40,0
32,0,13,1,0,0,0,0,40,0
30,1,8,1,0,0,0,1,75,0
41,1,11,1,0,1,0,0,40,0
49,0,14,0,0,1,1902,1,40,1
45,1,9,1,0,0,0,1,47,1
43,1,9,0,0,0,0,1,35,1
61,1,9,1,3471,1,0,0,40,1
54,1,9,1,0,1,0,1,32,0
34,0,12,1,0,1,0,1,40,1
49,1,10,1,0,0,0,1,80,0
38,1,10,0,0,1,0,0,40,0
35,1,15,0,0,1,1977,1,80,0
36,0,8,0,0,0,0,1,40,0
30,1,13,1,0,0,0,0,50,1
36,1,12,0,0,1,0,1,60,0
22,1,13,0,0,0,0,1,20,1
38,0,9,1,0,1,1902,0,40,0
37,0,9,1,0,1,0,0,50,0
48,1,16,1,0,1,1902,0,46,1
17,1,7,0,0,0,0,0,15,0
19,1,10,0,0,0,0,1,20,0
27,1,13,1,0,0,1590,1,40,1
22,0,13,0,0,1,0,1,50,0
49,1,9,1,0,0,0,0,40,0
43,0,11,1,0,1,0,1,40,0
43,1,13,0,0,1,0,0,40,0
19,1,9,0,0,0,0,1,35,1
58,1,9,0,0,0,0,1,60,1
41,0,10,1,0,0,0,0,40,1
31,1,10,1,0,1,0,1,40,0
30,0,11,1,0,0,0,0,40,1
32,0,9,1,0,1,0,0,40,0
29,0,13,0,0,0,0,1,35,0
42,1,10,0,7298,0,0,1,52,1
38,0,9,0,0,1,0,0,28,1
41,1,12,1,0,0,0,1,40,1
44,1,13,0,0,1,0,1,50,0
31,0,16,1,0,0,0,0,60,0
34,0,9,1,0,1,0,1,40,0
21,0,10,1,0,1,0,0,40,1
22,1,13,0,0,1,0,1,20,1
62,0,6,1,0,0,0,1,40,0
19,1,9,1,0,0,0,0,40,0
29,0,9,0,0,0,1977,1,25,0
43,1,10,1,0,0,0,0,40,1
68,1,4,0,0,1,0,1,8,1
45,1,13,1,0,0,0,1,60,1
39,0,5,1,0,0,1651,1,40,1
41,1,13,0,0,1,0,0,50,1
34,1,12,0,0,1,0,0,25,0
34,1,9,0,0,1,0,1,33,1
31,0,13,1,0,0,0,1,47,0
29,0,9,0,0,0,0,0,25,1
41,0,13,0,3103,0,0,1,40,0
41,1,11,1,0,0,0,0,55,0
35,1,14,1,0,1,0,0,45,0
33,1,13,0,0,1,0,0,45,1
37,0,13,0,0,0,0,0,38,0
69,0,9,0,0,1,0,0,40,1
34,0,9,1,0,1,0,1,40,1
60,0,11,1,0,1,2415,1,70,0
36,0,10,1,0,1,0,1,40,0
41,0,9,0,0,1,0,0,50,1
58,0,13,0,0,0,0,0,40,1
53,1,13,1,0,0,0,1,40,1
29,0,10,0,0,1,0,0,40,0
45,0,9,0,4865,0,0,1,40,0
34,0,10,0,0,0,0,0,38,0
36,1,13,0,0,1,0,1,40,1
48,1,10,0,0,0,0,1,35,1
20,1,11,1,0,1,0,0,40,1
35,0,9,0,0,1,0,0,50,0
63,1,9,1,0,0,0,1,40,1
41,0,10,1,0,0,0,0,45,1
28,1,13,0,0,0,0,1,45,1
30,1,10,1,0,0,0,1,40,0
34,0,9,1,0,1,0,0,40,0
31,1,9,0,0,1,0,1,40,1
37,0,11,0,0,1,0,0,38,1
42,1,10,0,0,0,0,1,40,1
31,1,10,0,0,1,0,0,50,1
46,1,14,1,0,0,0,0,45,1
35,1,9,1,0,0,0,0,60,1
27,0,9,1,0,0,0,1,53,0
41,1,2,1,0,1,0,0,35,0
19,1,10,0,0,0,0,1,20,0
20,1,10,0,0,1,0,1,45,1
59,0,9,0,0,0,0,1,40,1
40,1,13,1,0,1,0,0,37,1
56,0,10,0,0,0,0,1,60,1
33,0,14,0,15024,0,0,1,44,0
30,1,10,1,0,0,0,1,60,0
46,1,9,0,0,1,0,1,50,1
61,1,9,1,0,1,0,1,35,0
50,0,9,1,7298,0,0,0,40,0
25,1,9,0,0,0,0,1,30,0
40,0,10,1,0,0,0,1,39,0
24,0,10,1,0,0,0,1,40,1
51,0,9,1,0,1,0,0,54,1
43,1,9,1,0,1,0,0,40,0
34,0,10,1,0,0,0,1,54,1
46,1,9,1,0,1,0,1,45,0
28,0,14,0,0,1,0,0,50,0
26,1,13,1,0,1,0,0,40,0
20,0,9,0,0,0,0,1,28,1
44,0,11,1,3411,1,0,0,40,0
51,0,9,1,0,1,0,1,40,1
33,1,13,0,0,0,0,0,60,0
54,1,12,1,0,0,0,0,40,1
50,1,13,1,0,0,1977,0,40,1
33,1,9,0,0,0,0,0,40,0
65,1,13,1,10605,0,0,0,20,0
22,1,10,0,0,0,0,1,8,1
88,1,15,1,0,1,0,0,40,1
40,1,9,1,0,1,0,0,40,1
51,0,9,1,0,0,0,1,43,1
50,0,7,0,0,0,0,0,40,0
25,0,14,1,0,1,0,1,99,0
20,0,11,0,0,1,0,0,30,0
47,0,9,0,0,1,0,0,40,1
58,1,10,1,0,1,0,0,40,0
22,1,11,1,0,0,0,1,30,0
50,1,9,1,0,0,0,0,48,0
47,0,9,1,0,0,0,1,40,0
24,0,7,1,0,0,0,1,45,1
50,0,9,0,0,0,0,1,40,1
40,1,13,1,0,1,0,1,45,0
36,0,13,0,0,1,0,1,40,0
32,0,9,0,0,0,0,0,40,1
44,1,9,0,0,1,0,1,40,1
51,1,14,1,0,0,0,0,40,1
59,1,10,0,0,0,0,0,40,0
65,0,9,1,0,1,0,1,30,0
24,1,13,0,0,0,0,1,65,0
27,1,13,0,0,1,0,0,35,1
51,1,11,1,0,0,0,1,40,0
48,1,10,0,0,0,0,1,40,0
39,1,9,1,0,0,0,1,60,0
28,0,13,0,0,0,0,1,40,1
19,0,10,0,0,0,0,1,25,0
49,0,13,0,0,1,0,0,40,1
51,0,12,1,0,1,0,0,60,1
59,0,14,0,0,0,0,1,55,1
18,0,9,0,0,0,0,0,40,0
50,0,9,0,4386,1,0,0,40,1
45,0,9,0,0,0,0,1,80,1
30,1,13,0,0,0,0,1,50,1
37,0,13,0,0,1,0,0,35,0
44,1,13,1,0,0,0,0,40,0
33,1,10,0,0,1,0,0,40,1
61,1,14,1,0,1,0,1,40,1
61,0,9,0,0,0,0,1,40,1
38,1,13,0,0,1,0,0,42,1
22,0,10,1,0,1,0,1,30,0
36,0,9,1,0,1,0,1,45,0
44,0,10,0,5178,1,0,1,60,0
37,1,10,0,0,1,0,1,62,1
31,1,10,0,0,1,0,1,20,0
54,0,16,0,15024,0,0,1,45,0
20,1,10,1,0,0,0,0,16,0
63,0,13,0,0,1,0,1,40,1
48,1,10,1,7688,1,0,0,40,1
33,0,9,1,0,1,0,1,41,1
31,0,13,1,4650,0,0,0,45,0
38,0,15,1,0,1,0,0,40,0
45,0,9,0,0,1,0,0,40,1
48,1,9,0,0,0,0,0,40,1
53,0,10,0,0,1,0,0,40,0
55,1,9,1,0,0,0,1,40,0
38,0,14,1,0,0,0,1,72,1
29,1,9,0,0,0,0,0,40,0
36,1,13,0,0,0,0,0,60,0
42,0,10,0,0,1,0,0,60,0
50,0,9,1,0,1,0,0,40,0
75,0,15,1,0,1,0,1,35,0
46,0,13,0,0,0,1902,1,40,0
52,1,9,1,0,1,0,1,40,0
27,1,13,1,0,1,0,0,40,1
43,0,9,1,0,0,0,1,45,0
31,0,7,0,0,0,0,0,42,0
23,1,10,0,0,1,0,0,30,1
34,1,9,0,0,1,0,1,24,1
41,0,9,1,0,1,0,0,40,1
31,1,9,0,0,0,0,1,30,1
42,1,10,0,0,1,0,0,40,1
35,0,14,1,0,1,0,1,45,0
55,1,9,1,0,1,0,1,25,1
36,1,9,1,0,1,0,0,40,0
65,0,9,0,0,0,0,0,59,0
38,1,10,1,0,1,0,0,12,0
62,1,10,0,0,0,0,1,20,1
54,0,15,1,99999,0,0,0,60,0
49,1,9,1,0,1,0,0,40,0
34,0,9,1,0,1,0,1,40,0
32,1,9,0,0,1,0,0,40,1
51,0,14,1,15024,0,0,0,50,0
48,0,10,0,0,0,0,1,60,0
30,1,9,1,0,0,0,0,40,1
52,0,9,1,0,1,0,1,43,1
28,0,10,0,0,0,1762,0,40,1
29,0,9,0,0,0,0,0,40,0
38,0,13,0,0,0,0,0,50,1
57,1,9,1,0,0,0,0,50,1
43,0,13,0,0,0,0,0,40,1
37,0,10,0,0,0,0,0,40,0
30,1,9,0,0,1,0,1,40,1
53,0,9,1,0,1,0,1,48,1
69,0,11,0,0,1,0,1,1,0
73,0,9,0,0,1,0,1,37,0
22,0,10,0,0,1,0,0,35,0
31,0,9,0,0,1,0,0,45,1
38,1,13,0,0,0,1887,0,40,1
50,1,10,0,0,1,0,1,35,0
37,0,10,1,0,1,0,1,37,1
44,0,13,1,0,0,0,1,40,1
47,0,13,0,0,0,0,0,45,0
27,1,10,1,0,1,0,1,40,0
28,1,12,1,0,0,0,0,80,1
25,1,9,1,0,0,0,0,40,1
20,1,10,1,0,0,0,0,40,0
51,1,13,1,0,1,0,1,40,1
46,0,13,0,0,0,1977,0,40,0
67,0,13,0,6514,0,0,1,7,1
47,1,9,0,0,1,0,0,35,0
42,1,9,0,0,1,0,1,40,0
52,0,9,0,0,1,1876,1,50,1
42,1,12,1,0,1,0,0,40,0
65,1,9,0,0,1,0,0,40,0
21,1,10,1,0,1,0,1,10,0
50,0,9,1,5178,0,0,0,40,1
46,0,10,1,0,1,0,0,40,0
47,1,13,1,15024,0,0,0,50,0
57,1,6,1,0,1,0,1,40,1
37,0,13,0,0,0,0,0,45,1
50,1,9,1,0,0,0,0,40,1
58,0,8,1,0,0,0,1,40,0
63,1,2,0,0,1,0,0,30,0
39,1,9,0,0,0,0,0,65,0
46,1,14,1,0,0,0,0,35,0
36,1,9,0,0,0,0,1,40,0
26,0,3,0,0,1,1628,1,50,1
21,0,10,0,0,1,0,0,57,0
41,0,12,0,0,1,0,0,40,1
44,1,10,1,0,0,0,1,40,1
22,1,9,1,0,1,0,1,40,1
29,0,10,1,0,1,0,0,60,1
29,0,9,1,0,0,0,1,40,1
58,0,10,0,0,1,0,0,40,1
36,1,15,0,0,0,0,1,50,1
30,0,11,0,0,0,0,0,48,0
37,1,13,1,0,1,0,0,43,1
29,0,11,0,0,0,0,0,40,1
26,0,3,1,0,1,0,0,40,0
43,0,9,0,0,0,0,1,45,1
49,0,9,1,0,1,0,0,40,1
45,0,13,1,0,0,0,1,40,0
28,0,13,0,0,1,0,0,40,0
20,0,10,0,0,0,0,0,25,1
51,1,9,1,0,0,0,0,40,1
32,1,10,1,0,1,0,1,50,1
24,1,9,1,0,0,0,1,40,1
35,0,16,0,7298,1,0,0,40,0
35,1,12,0,0,1,0,0,55,1
41,1,13,1,0,1,0,0,40,0
48,0,13,1,0,1,0,0,45,0
61,1,9,1,1471,0,0,1,35,1
20,1,10,1,0,0,0,0,30,1
27,1,9,0,0,1,0,1,50,1
55,0,10,1,0,0,0,1,24,1
39,1,9,0,0,1,0,0,40,1
17,1,6,0,0,1,0,1,20,1
47,1,9,0,0,1,0,0,40,0
52,1,9,1,0,0,0,1,40,0
24,0,9,0,0,1,0,0,20,1
29,1,7,0,0,1,0,0,40,0
25,0,9,1,0,1,0,0,40,1
20,0,10,1,0,0,0,0,40,1
23,0,9,1,0,1,0,1,35,0
57,1,15,0,0,0,0,0,60,1
51,0,11,1,0,0,0,0,40,1
33,0,10,0,3674,1,0,1,16,1
39,1,13,1,0,1,0,0,40,0
40,1,9,0,0,1,0,0,40,0
71,1,13,1,2329,0,0,0,16,0
38,0,10,0,0,0,0,1,40,1
28,0,15,0,0,1,0,0,40,0
57,0,14,0,0,1,0,0,40,0
47,1,10,1,0,1,0,1,40,0
59,0,9,0,0,1,0,0,40,1
26,1,9,0,0,1,0,0,40,0
35,1,13,1,0,1,0,1,40,0
61,1,13,0,0,1,0,0,50,1
17,1,7,0,0,0,0,1,30,0
36,1,13,1,0,1,0,1,60,0
62,0,4,1,3411,1,0,0,50,0
34,1,10,1,0,1,0,1,50,0
32,1,13,0,7688,1,0,1,50,0
42,0,9,1,0,1,0,1,40,1
39,1,10,1,0,1,0,0,40,0
58,0,3,1,0,1,0,1,40,0
61,1,9,0,0,0,1848,1,60,0
40,1,6,0,0,1,0,1,55,0
31,0,13,1,0,1,0,1,37,0
36,1,9,1,0,1,0,0,50,1
23,0,10,1,0,0,0,1,40,0
33,0,9,1,0,0,0,1,41,0
52,0,9,0,0,1,0,0,40,0
22,1,9,0,0,0,0,1,24,1
51,0,10,0,0,1,0,0,40,0
31,1,11,0,0,0,0,0,40,1
49,1,9,0,0,1,0,1,40,0
49,1,9,0,0,0,0,1,40,1
53,1,10,0,0,0,0,1,40,1
52,0,9,0,99999,1,0,0,40,1
20,0,6,0,0,1,0,1,40,1
26,1,12,1,0,1,0,1,40,1
61,0,9,0,0,1,0,0,6,0
43,1,14,0,0,1,0,1,30,1
46,1,13,0,0,0,0,1,52,0
43,1,11,1,0,1,0,1,35,1
41,0,9,1,0,1,0,1,40,0
44,1,9,1,0,1,0,1,55,1
54,0,9,1,0,0,0,0,40,1
65,1,14,1,20051,0,0,0,40,0
32,1,13,0,0,1,0,1,40,1
25,1,10,1,0,1,0,1,40,1
